S1,S2,open,loss,reward,action_choose,form_del_min
BTCUSDT,ETHUSDT,2.0,12.5,5.783505166955251,4,24934
BTCUSDT,ETHUSDT,2.0,12.5,5.739986949620857,4,24935
BTCUSDT,ETHUSDT,2.0,12.5,5.75894010914169,4,24936
BTCUSDT,ETHUSDT,2.0,12.5,6.525967727625471,4,24937
BTCUSDT,ETHUSDT,2.0,12.5,4.5315515161163376,4,24938
BTCUSDT,ETHUSDT,1.25,10.0,3.8951650481737943,2,24939
BTCUSDT,ETHUSDT,2.0,12.5,5.817334787474465,4,24940
BTCUSDT,ETHUSDT,2.0,12.5,5.013967198738101,4,24941
BTCUSDT,ETHUSDT,2.0,12.5,5.3829296562199715,4,24942
BTCUSDT,ETHUSDT,1.5,10.0,3.9221658174088816,3,24943
BTCUSDT,ETHUSDT,1.5,10.0,5.88534817733148,3,24944
BTCUSDT,ETHUSDT,1.5,10.0,5.852172123812579,3,24945
BTCUSDT,ETHUSDT,1.5,10.0,5.862343542032022,3,24946
BTCUSDT,ETHUSDT,1.5,10.0,5.828886911327118,3,24947
BTCUSDT,ETHUSDT,1.5,10.0,5.800420681859123,3,24948
BTCUSDT,ETHUSDT,2.0,12.5,5.739440252936106,4,24949
BTCUSDT,ETHUSDT,1.5,10.0,5.799082449461139,3,24950
BTCUSDT,ETHUSDT,1.5,10.0,3.897908943745847,3,24951
BTCUSDT,ETHUSDT,1.25,10.0,3.5443532854653768,2,24952
BTCUSDT,ETHUSDT,inf,inf,0.0,5,24953
BTCUSDT,ETHUSDT,inf,inf,0.0,5,24954
BTCUSDT,ETHUSDT,inf,inf,0.0,5,24955
BTCUSDT,ETHUSDT,0.75,9.0,2.6732372952765218,0,24956
BTCUSDT,ETHUSDT,0.75,9.0,2.6728362999662068,0,24957
BTCUSDT,ETHUSDT,inf,inf,0.0,5,24958
BTCUSDT,ETHUSDT,inf,inf,0.0,5,24959
BTCUSDT,ETHUSDT,inf,inf,0.0,5,24960
BTCUSDT,ETHUSDT,inf,inf,0.0,5,24961
BTCUSDT,ETHUSDT,inf,inf,0.0,5,24962
BTCUSDT,ETHUSDT,inf,inf,0.0,5,24963
BTCUSDT,ETHUSDT,inf,inf,0.0,5,24964
BTCUSDT,ETHUSDT,inf,inf,0.0,5,24965
BTCUSDT,ETHUSDT,inf,inf,0.0,5,24966
BTCUSDT,ETHUSDT,inf,inf,0.0,5,24967
BTCUSDT,ETHUSDT,inf,inf,0.0,5,24968
BTCUSDT,ETHUSDT,inf,inf,0.0,5,24969
BTCUSDT,ETHUSDT,inf,inf,0.0,5,24970
BTCUSDT,ETHUSDT,inf,inf,0.0,5,24971
BTCUSDT,ETHUSDT,inf,inf,0.0,5,24972
BTCUSDT,ETHUSDT,2.0,12.5,7.382906160759148,4,25250
BTCUSDT,ETHUSDT,2.0,12.5,5.629520045782897,4,25383
BTCUSDT,ETHUSDT,2.0,12.5,5.368900408449349,4,25521
BTCUSDT,ETHUSDT,2.0,12.5,5.795079325361598,4,25523
BTCUSDT,ETHUSDT,2.0,12.5,5.773941548111793,4,25526
BTCUSDT,ETHUSDT,2.0,12.5,5.776116078784753,4,25527
BTCUSDT,ETHUSDT,2.0,12.5,5.815917869533223,4,25528
BTCUSDT,ETHUSDT,2.0,12.5,5.818455066205047,4,25529
BTCUSDT,ETHUSDT,2.0,12.5,5.652823866455492,4,25530
BTCUSDT,ETHUSDT,2.0,12.5,5.842915895910437,4,25531
BTCUSDT,ETHUSDT,2.0,12.5,4.461047993390935,4,25532
BTCUSDT,ETHUSDT,2.0,12.5,5.778072429500185,4,25533
BTCUSDT,ETHUSDT,2.0,12.5,5.756318010841028,4,25534
BTCUSDT,ETHUSDT,2.0,12.5,4.458672176913183,4,25535
BTCUSDT,ETHUSDT,2.0,12.5,4.40842480242145,4,25536
BTCUSDT,ETHUSDT,2.0,12.5,5.552799896023544,4,25537
BTCUSDT,ETHUSDT,2.0,12.5,5.670469483339957,4,25538
BTCUSDT,ETHUSDT,2.0,12.5,4.397097474040947,4,25539
BTCUSDT,ETHUSDT,2.0,12.5,5.088117381423331,4,25540
BTCUSDT,ETHUSDT,2.0,12.5,4.418019882798035,4,25541
BTCUSDT,ETHUSDT,2.0,12.5,4.5507682624091785,4,25542
BTCUSDT,ETHUSDT,2.0,12.5,4.544324498777428,4,25543
BTCUSDT,ETHUSDT,2.0,12.5,4.32627080807913,4,25545
BTCUSDT,ETHUSDT,2.0,12.5,8.576445872163731,4,25546
BTCUSDT,ETHUSDT,1.5,10.0,3.2892885996594714,3,25547
BTCUSDT,ETHUSDT,1.5,10.0,4.095876352182927,3,25548
BTCUSDT,ETHUSDT,1.5,10.0,4.1441832782558095,3,25549
BTCUSDT,ETHUSDT,1.25,10.0,4.4209636574553315,2,25550
BTCUSDT,ETHUSDT,1.5,10.0,4.208123502021067,3,25552
BTCUSDT,ETHUSDT,1.25,10.0,4.407702302852613,2,25553
BTCUSDT,ETHUSDT,inf,inf,0.0,5,25561
BTCUSDT,ETHUSDT,inf,inf,0.0,5,25563
BTCUSDT,ETHUSDT,inf,inf,0.0,5,25564
BTCUSDT,ETHUSDT,inf,inf,0.0,5,25565
BTCUSDT,ETHUSDT,inf,inf,0.0,5,25566
BTCUSDT,ETHUSDT,inf,inf,0.0,5,25567
BTCUSDT,ETHUSDT,inf,inf,0.0,5,25568
BTCUSDT,ETHUSDT,2.0,12.5,8.690889783479179,4,25569
BTCUSDT,ETHUSDT,inf,inf,0.0,5,25570
BTCUSDT,ETHUSDT,inf,inf,0.0,5,25571
BTCUSDT,ETHUSDT,inf,inf,0.0,5,25579
BTCUSDT,ETHUSDT,inf,inf,0.0,5,25580
BTCUSDT,ETHUSDT,inf,inf,0.0,5,25585
BTCUSDT,ETHUSDT,2.0,12.5,4.983760107319654,4,25586
BTCUSDT,ETHUSDT,2.0,12.5,4.552680183055372,4,25594
BTCUSDT,ETHUSDT,2.0,12.5,4.60170277332486,4,25596
BTCUSDT,ETHUSDT,2.0,12.5,5.475156069161244,4,25597
BTCUSDT,ETHUSDT,2.0,12.5,6.139818713501995,4,25598
BTCUSDT,ETHUSDT,2.0,12.5,8.656609448914537,4,25599
BTCUSDT,ETHUSDT,2.0,12.5,6.339089801049909,4,25602
BTCUSDT,ETHUSDT,2.0,12.5,7.892670508297897,4,25604
BTCUSDT,ETHUSDT,2.0,12.5,4.891988507597603,4,25605
BTCUSDT,ETHUSDT,2.0,12.5,6.79128257014429,4,25606
BTCUSDT,ETHUSDT,1.0,7.5,7.641865771099901,1,25791
BTCUSDT,ETHUSDT,1.0,7.5,7.1121851713452315,1,25798
BTCUSDT,ETHUSDT,1.0,7.5,7.0663667004827175,1,25799
BTCUSDT,ETHUSDT,2.0,12.5,6.105135223177058,4,25800
BTCUSDT,ETHUSDT,2.0,12.5,6.127122499351003,4,25801
BTCUSDT,ETHUSDT,2.0,12.5,7.934308580042284,4,25979
BTCUSDT,ETHUSDT,2.0,12.5,4.178647458686669,4,26080
BTCUSDT,ETHUSDT,2.0,12.5,3.3986152278708914,4,26081
BTCUSDT,ETHUSDT,2.0,12.5,3.3373877950243696,4,26082
BTCUSDT,ETHUSDT,2.0,12.5,3.1710029431435487,4,26083
BTCUSDT,ETHUSDT,2.0,12.5,3.8872985635171062,4,26084
BTCUSDT,ETHUSDT,2.0,12.5,3.9131342969232037,4,26086
BTCUSDT,ETHUSDT,2.0,12.5,5.996224522294028,4,26087
BTCUSDT,ETHUSDT,2.0,12.5,4.572364407672239,4,26091
BTCUSDT,ETHUSDT,2.0,12.5,4.5719307500650075,4,26092
BTCUSDT,ETHUSDT,2.0,12.5,4.572458605612724,4,26093
BTCUSDT,ETHUSDT,2.0,12.5,4.572232262897273,4,26094
BTCUSDT,ETHUSDT,2.0,12.5,4.572085053521846,4,26095
BTCUSDT,ETHUSDT,2.0,12.5,4.572215343626112,4,26096
BTCUSDT,ETHUSDT,1.25,10.0,2.6893321971097066,2,26097
BTCUSDT,ETHUSDT,inf,inf,0.0,5,26098
BTCUSDT,ETHUSDT,inf,inf,0.0,5,26099
BTCUSDT,ETHUSDT,inf,inf,0.0,5,26100
BTCUSDT,ETHUSDT,inf,inf,0.0,5,26101
BTCUSDT,ETHUSDT,inf,inf,0.0,5,26102
BTCUSDT,ETHUSDT,inf,inf,0.0,5,26486
BTCUSDT,ETHUSDT,inf,inf,0.0,5,26487
BTCUSDT,ETHUSDT,inf,inf,0.0,5,26489
BTCUSDT,ETHUSDT,inf,inf,0.0,5,26490
BTCUSDT,ETHUSDT,inf,inf,0.0,5,26491
BTCUSDT,ETHUSDT,1.5,10.0,6.449404565490909,3,26628
BTCUSDT,ETHUSDT,1.5,10.0,6.449486282910698,3,26629
BTCUSDT,ETHUSDT,2.0,12.5,25.437463140121622,4,26630
BTCUSDT,ETHUSDT,1.5,10.0,5.632986428195295,3,26631
BTCUSDT,ETHUSDT,2.0,12.5,26.175777513676422,4,26632
BTCUSDT,ETHUSDT,2.0,12.5,42.1057328581974,4,26633
BTCUSDT,ETHUSDT,inf,inf,0.0,5,27916
BTCUSDT,ETHUSDT,2.0,12.5,29.161214129004293,4,28404
BTCUSDT,ETHUSDT,2.0,12.5,29.455690123902173,4,28405
BTCUSDT,ETHUSDT,2.0,12.5,23.987644067568226,4,28420
BTCUSDT,ETHUSDT,2.0,12.5,23.41678430938066,4,28421
BTCUSDT,ETHUSDT,2.0,12.5,16.0271631738907,4,28422
BTCUSDT,ETHUSDT,2.0,12.5,14.054978386021048,4,28423
BTCUSDT,ETHUSDT,2.0,12.5,12.883333108614806,4,28424
BTCUSDT,ETHUSDT,2.0,12.5,63.28403874492483,4,28425
BTCUSDT,ETHUSDT,2.0,12.5,50.949373149768235,4,28426
BTCUSDT,ETHUSDT,2.0,12.5,80.25206170627348,4,28427
BTCUSDT,ETHUSDT,2.0,12.5,13.241917927339728,4,28428
BTCUSDT,ETHUSDT,2.0,12.5,75.03951761133135,4,28429
BTCUSDT,ETHUSDT,2.0,12.5,19.869207904118753,4,28430
BTCUSDT,ETHUSDT,2.0,12.5,46.064596824492924,4,28431
BTCUSDT,ETHUSDT,2.0,12.5,19.863283401067974,4,28432
BTCUSDT,ETHUSDT,2.0,12.5,19.86821504655154,4,28433
BTCUSDT,ETHUSDT,2.0,12.5,19.867037552994702,4,28440
BTCUSDT,ETHUSDT,2.0,12.5,19.867025700396994,4,28441
BTCUSDT,ETHUSDT,2.0,12.5,19.870529169366932,4,28442
BTCUSDT,ETHUSDT,2.0,12.5,19.86560727739993,4,28443
BTCUSDT,ETHUSDT,2.0,12.5,19.864832858335603,4,28444
BTCUSDT,ETHUSDT,2.0,12.5,19.865712926481592,4,28445
BTCUSDT,ETHUSDT,2.0,12.5,19.863541918781493,4,28446
BTCUSDT,ETHUSDT,2.0,12.5,15.981241989503758,4,29341
BTCUSDT,ETHUSDT,2.0,12.5,16.280545563248154,4,29342
BTCUSDT,ETHUSDT,2.0,12.5,16.36277027211284,4,29343
BTCUSDT,ETHUSDT,2.0,12.5,16.67825722302038,4,29344
BTCUSDT,ETHUSDT,2.0,12.5,16.693002800187287,4,29345
BTCUSDT,ETHUSDT,2.0,12.5,16.443560055548318,4,29346
BTCUSDT,ETHUSDT,2.0,12.5,17.36742292783005,4,29347
BTCUSDT,ETHUSDT,2.0,12.5,17.41208659807417,4,29348
BTCUSDT,ETHUSDT,2.0,12.5,17.58528172540258,4,29349
BTCUSDT,ETHUSDT,2.0,12.5,17.49551453008621,4,29350
BTCUSDT,ETHUSDT,2.0,12.5,17.325958781579217,4,29351
BTCUSDT,ETHUSDT,2.0,12.5,16.97629375264971,4,29352
BTCUSDT,ETHUSDT,2.0,12.5,17.158480295267694,4,29353
BTCUSDT,ETHUSDT,2.0,12.5,17.343315692264596,4,29354
BTCUSDT,ETHUSDT,2.0,12.5,22.717191633534718,4,29355
BTCUSDT,ETHUSDT,2.0,12.5,17.90185897130171,4,29356
BTCUSDT,ETHUSDT,2.0,12.5,22.761816232207046,4,29357
BTCUSDT,ETHUSDT,2.0,12.5,17.693757593440246,4,29358
BTCUSDT,ETHUSDT,2.0,12.5,17.562042344608535,4,29359
BTCUSDT,ETHUSDT,2.0,12.5,22.71424578844654,4,29360
BTCUSDT,ETHUSDT,2.0,12.5,6.665685537688205,4,30363
BTCUSDT,ETHUSDT,2.0,12.5,24.196479280022437,4,30443
BTCUSDT,ETHUSDT,inf,inf,0.0,5,30616
BTCUSDT,ETHUSDT,inf,inf,0.0,5,30617
BTCUSDT,ETHUSDT,inf,inf,0.0,5,30755
BTCUSDT,ETHUSDT,inf,inf,0.0,5,30756
BTCUSDT,ETHUSDT,inf,inf,0.0,5,30757
BTCUSDT,ETHUSDT,inf,inf,0.0,5,30758
BTCUSDT,ETHUSDT,inf,inf,0.0,5,30759
BTCUSDT,ETHUSDT,inf,inf,0.0,5,30760
BTCUSDT,ETHUSDT,inf,inf,0.0,5,30761
BTCUSDT,ETHUSDT,inf,inf,0.0,5,30762
BTCUSDT,ETHUSDT,inf,inf,0.0,5,30763
BTCUSDT,ETHUSDT,2.0,12.5,14.766677402891105,4,31185
BTCUSDT,ETHUSDT,2.0,12.5,14.728377932558033,4,31186
BTCUSDT,ETHUSDT,2.0,12.5,19.82206124032041,4,31187
BTCUSDT,ETHUSDT,2.0,12.5,18.85221375477147,4,31189
BTCUSDT,ETHUSDT,2.0,12.5,18.734308566448362,4,31190
BTCUSDT,ETHUSDT,2.0,12.5,19.09698931173307,4,31191
BTCUSDT,ETHUSDT,2.0,12.5,19.41547180013606,4,31192
BTCUSDT,ETHUSDT,2.0,12.5,18.54890955759538,4,31193
BTCUSDT,ETHUSDT,2.0,12.5,19.359243699165745,4,31194
BTCUSDT,ETHUSDT,2.0,12.5,19.344042115867182,4,31195
BTCUSDT,ETHUSDT,2.0,12.5,19.397911928795793,4,31196
BTCUSDT,ETHUSDT,1.5,10.0,17.932761826702745,3,31197
BTCUSDT,ETHUSDT,1.5,10.0,17.92117133847796,3,31198
BTCUSDT,ETHUSDT,1.5,10.0,18.05913531178851,3,31199
BTCUSDT,ETHUSDT,1.5,10.0,18.128053820988953,3,31200
BTCUSDT,ETHUSDT,2.0,12.5,14.54212506129727,4,31201
BTCUSDT,ETHUSDT,2.0,12.5,25.421609777481763,4,31220
BTCUSDT,ETHUSDT,2.0,12.5,25.107220374269787,4,31221
BTCUSDT,ETHUSDT,2.0,12.5,25.777428125594952,4,31222
BTCUSDT,ETHUSDT,2.0,12.5,25.622029202937938,4,31223
BTCUSDT,ETHUSDT,2.0,12.5,26.31671789475513,4,31224
BTCUSDT,ETHUSDT,2.0,12.5,25.82979410415021,4,31225
BTCUSDT,ETHUSDT,2.0,12.5,25.76014596454172,4,31226
BTCUSDT,ETHUSDT,2.0,12.5,25.29879802050084,4,31227
BTCUSDT,ETHUSDT,2.0,12.5,24.90558837360095,4,31228
BTCUSDT,ETHUSDT,2.0,12.5,25.384322738628043,4,31229
BTCUSDT,ETHUSDT,2.0,12.5,27.068079880794187,4,31231
BTCUSDT,ETHUSDT,2.0,12.5,25.301054996876815,4,31536
BTCUSDT,ETHUSDT,2.0,12.5,71.50879806494135,4,31583
BTCUSDT,ETHUSDT,2.0,12.5,54.86083894977395,4,31584
BTCUSDT,ETHUSDT,2.0,12.5,54.72857868050343,4,31585
BTCUSDT,ETHUSDT,2.0,12.5,50.3905368001069,4,31586
BTCUSDT,ETHUSDT,2.0,12.5,50.78251151090021,4,31587
BTCUSDT,ETHUSDT,2.0,12.5,33.26593434237731,4,31588
BTCUSDT,ETHUSDT,2.0,12.5,30.320901786332627,4,31589
BTCUSDT,ETHUSDT,2.0,12.5,33.25257166055144,4,31590
BTCUSDT,ETHUSDT,2.0,12.5,30.098149100405237,4,31591
BTCUSDT,ETHUSDT,2.0,12.5,31.37946613993779,4,31592
BTCUSDT,ETHUSDT,2.0,12.5,27.622050308648568,4,31593
BTCUSDT,ETHUSDT,2.0,12.5,37.579136846437905,4,31594
BTCUSDT,ETHUSDT,2.0,12.5,21.07653492514703,4,31595
BTCUSDT,ETHUSDT,2.0,12.5,17.880927372933684,4,31596
BTCUSDT,ETHUSDT,2.0,12.5,17.44461155772626,4,31597
BTCUSDT,ETHUSDT,2.0,12.5,21.504947724646172,4,31598
BTCUSDT,ETHUSDT,2.0,12.5,20.787954430281843,4,31599
BTCUSDT,ETHUSDT,2.0,12.5,19.778807902325752,4,31600
BTCUSDT,ETHUSDT,2.0,12.5,19.655146672172236,4,31601
BTCUSDT,ETHUSDT,2.0,12.5,19.543891695657976,4,31602
BTCUSDT,ETHUSDT,2.0,12.5,19.444392703905805,4,31603
BTCUSDT,ETHUSDT,2.0,12.5,19.511948646360224,4,31604
BTCUSDT,ETHUSDT,2.0,12.5,14.83582504885237,4,31605
BTCUSDT,ETHUSDT,2.0,12.5,19.292973584948413,4,31606
BTCUSDT,ETHUSDT,2.0,12.5,18.317684294883065,4,31607
BTCUSDT,ETHUSDT,2.0,12.5,14.04704933770347,4,31608
BTCUSDT,ETHUSDT,2.0,12.5,14.630191699646957,4,31609
BTCUSDT,ETHUSDT,2.0,12.5,14.733592063776541,4,31610
BTCUSDT,ETHUSDT,2.0,12.5,14.76281972720244,4,31611
BTCUSDT,ETHUSDT,2.0,12.5,13.34284429475565,4,31612
BTCUSDT,ETHUSDT,2.0,12.5,14.114741198113734,4,31613
BTCUSDT,ETHUSDT,2.0,12.5,13.995149702581898,4,31614
BTCUSDT,ETHUSDT,2.0,12.5,15.29042315446111,4,31615
BTCUSDT,ETHUSDT,2.0,12.5,15.630976821562285,4,31616
BTCUSDT,ETHUSDT,2.0,12.5,15.535331537855654,4,31617
BTCUSDT,ETHUSDT,2.0,12.5,15.762026991166408,4,31618
BTCUSDT,ETHUSDT,2.0,12.5,13.415163122252807,4,31619
BTCUSDT,ETHUSDT,2.0,12.5,15.293443566425367,4,31620
BTCUSDT,ETHUSDT,2.0,12.5,12.621719543708082,4,31621
BTCUSDT,ETHUSDT,2.0,12.5,10.911613792072785,4,31622
BTCUSDT,ETHUSDT,2.0,12.5,13.76626308449761,4,31623
BTCUSDT,ETHUSDT,2.0,12.5,13.991325853999001,4,31624
BTCUSDT,ETHUSDT,2.0,12.5,12.370747571076663,4,31625
BTCUSDT,ETHUSDT,2.0,12.5,12.477977945640305,4,31626
BTCUSDT,ETHUSDT,2.0,12.5,12.420347891624374,4,31627
BTCUSDT,ETHUSDT,2.0,12.5,13.273540246233097,4,31628
BTCUSDT,ETHUSDT,2.0,12.5,12.199453745530604,4,31629
BTCUSDT,ETHUSDT,2.0,12.5,12.457099715447498,4,31630
BTCUSDT,ETHUSDT,2.0,12.5,12.894185712616832,4,31631
BTCUSDT,ETHUSDT,2.0,12.5,12.530648654504603,4,31632
BTCUSDT,ETHUSDT,2.0,12.5,12.55617308598164,4,31633
BTCUSDT,ETHUSDT,2.0,12.5,12.350501372675467,4,31634
BTCUSDT,ETHUSDT,2.0,12.5,13.370703089198969,4,31635
BTCUSDT,ETHUSDT,2.0,12.5,13.315690699957713,4,31636
BTCUSDT,ETHUSDT,2.0,12.5,11.419616994484159,4,31637
BTCUSDT,ETHUSDT,2.0,12.5,11.328961622093743,4,31638
BTCUSDT,ETHUSDT,2.0,12.5,13.506086312649927,4,31639
BTCUSDT,ETHUSDT,2.0,12.5,13.51278593807615,4,31640
BTCUSDT,ETHUSDT,2.0,12.5,13.491942901593575,4,31641
BTCUSDT,ETHUSDT,2.0,12.5,13.431077147162114,4,31642
BTCUSDT,ETHUSDT,2.0,12.5,13.41929368217393,4,31643
BTCUSDT,ETHUSDT,2.0,12.5,13.41030610308951,4,31644
BTCUSDT,ETHUSDT,2.0,12.5,13.38713763268845,4,31645
BTCUSDT,ETHUSDT,2.0,12.5,13.345706879146746,4,31646
BTCUSDT,ETHUSDT,2.0,12.5,13.27355521135837,4,31647
BTCUSDT,ETHUSDT,2.0,12.5,13.29420012458138,4,31648
BTCUSDT,ETHUSDT,2.0,12.5,13.267199661555424,4,31649
BTCUSDT,ETHUSDT,2.0,12.5,13.218300051558572,4,31650
BTCUSDT,ETHUSDT,2.0,12.5,13.038914094696565,4,31651
BTCUSDT,ETHUSDT,2.0,12.5,13.10317218332466,4,31652
BTCUSDT,ETHUSDT,2.0,12.5,13.262958400066964,4,31653
BTCUSDT,ETHUSDT,2.0,12.5,12.997874545387731,4,31654
BTCUSDT,ETHUSDT,2.0,12.5,13.162310056474098,4,31656
BTCUSDT,ETHUSDT,2.0,12.5,13.040493966701888,4,31657
BTCUSDT,ETHUSDT,2.0,12.5,13.340642290535357,4,31658
BTCUSDT,ETHUSDT,2.0,12.5,13.307734376829103,4,31659
BTCUSDT,ETHUSDT,2.0,12.5,13.152357206863257,4,31660
BTCUSDT,ETHUSDT,2.0,12.5,14.02773957540262,4,31661
BTCUSDT,ETHUSDT,2.0,12.5,14.283724636551483,4,31662
BTCUSDT,ETHUSDT,2.0,12.5,14.355072075948442,4,31663
BTCUSDT,ETHUSDT,2.0,12.5,14.695061847409079,4,31664
BTCUSDT,ETHUSDT,2.0,12.5,14.313234357556553,4,31665
BTCUSDT,ETHUSDT,2.0,12.5,15.048132415782106,4,31666
BTCUSDT,ETHUSDT,2.0,12.5,14.721656324794708,4,31668
BTCUSDT,ETHUSDT,2.0,12.5,15.101864147376546,4,31670
BTCUSDT,ETHUSDT,2.0,12.5,15.458762887600528,4,31671
BTCUSDT,ETHUSDT,2.0,12.5,15.432286885273811,4,31672
BTCUSDT,ETHUSDT,inf,inf,0.0,5,31686
BTCUSDT,ETHUSDT,inf,inf,0.0,5,31687
BTCUSDT,ETHUSDT,inf,inf,0.0,5,31691
BTCUSDT,ETHUSDT,2.0,12.5,8.92123216297864,4,31850
BTCUSDT,ETHUSDT,2.0,12.5,9.114166895768903,4,31851
BTCUSDT,ETHUSDT,2.0,12.5,9.508901601593266,4,31852
BTCUSDT,ETHUSDT,2.0,12.5,10.114633740425916,4,31853
BTCUSDT,ETHUSDT,2.0,12.5,10.836539031285383,4,31854
BTCUSDT,ETHUSDT,2.0,12.5,7.969957728407508,4,31859
BTCUSDT,ETHUSDT,2.0,12.5,11.12676564498247,4,31860
BTCUSDT,ETHUSDT,2.0,12.5,10.682893366049825,4,31861
BTCUSDT,ETHUSDT,2.0,12.5,5.660145801901308,4,31972
BTCUSDT,ETHUSDT,2.0,12.5,5.863950210913345,4,31973
BTCUSDT,ETHUSDT,2.0,12.5,6.517556844890919,4,31974
BTCUSDT,ETHUSDT,2.0,12.5,9.95634447527516,4,31998
BTCUSDT,ETHUSDT,2.0,12.5,5.828566955910333,4,31999
BTCUSDT,ETHUSDT,2.0,12.5,5.828582870017954,4,32000
BTCUSDT,ETHUSDT,2.0,12.5,5.828498821230596,4,32001
BTCUSDT,ETHUSDT,2.0,12.5,5.828530593618666,4,32002
BTCUSDT,ETHUSDT,2.0,12.5,9.956370310826628,4,32003
BTCUSDT,ETHUSDT,2.0,12.5,9.39196591373684,4,32004
BTCUSDT,ETHUSDT,1.5,10.0,9.39194448776243,3,32005
BTCUSDT,ETHUSDT,2.0,12.5,9.95635898880937,4,32006
BTCUSDT,ETHUSDT,1.5,10.0,9.391936948073067,3,32007
BTCUSDT,ETHUSDT,1.5,10.0,9.391958418368063,3,32008
BTCUSDT,ETHUSDT,1.5,10.0,9.391973430960661,3,32009
BTCUSDT,ETHUSDT,1.5,10.0,9.392103133576597,3,32010
BTCUSDT,ETHUSDT,1.5,10.0,9.392088826228814,3,32011
BTCUSDT,ETHUSDT,2.0,12.5,9.391819666111587,4,32012
BTCUSDT,ETHUSDT,2.0,12.5,9.391710872727458,4,32013
BTCUSDT,ETHUSDT,2.0,12.5,9.391779444571739,4,32014
BTCUSDT,ETHUSDT,2.0,12.5,9.391876751777545,4,32015
BTCUSDT,ETHUSDT,2.0,12.5,9.391920112864113,4,32016
BTCUSDT,ETHUSDT,2.0,12.5,9.392343103934536,4,32017
BTCUSDT,ETHUSDT,2.0,12.5,9.392195123296574,4,32018
BTCUSDT,ETHUSDT,2.0,12.5,9.392069037931037,4,32019
BTCUSDT,ETHUSDT,2.0,12.5,9.392094334160902,4,32020
BTCUSDT,ETHUSDT,2.0,12.5,9.392281642009266,4,32021
BTCUSDT,ETHUSDT,2.0,12.5,9.39205351122564,4,32023
BTCUSDT,ETHUSDT,2.0,12.5,9.392077380502883,4,32024
BTCUSDT,ETHUSDT,2.0,12.5,9.3923006386633,4,32025
BTCUSDT,ETHUSDT,2.0,12.5,9.39243213004545,4,32026
BTCUSDT,ETHUSDT,1.5,10.0,8.616769222049015,3,32027
BTCUSDT,ETHUSDT,1.5,10.0,8.303421507871917,3,32028
BTCUSDT,ETHUSDT,0.75,9.0,6.795940150119463,0,32029
BTCUSDT,ETHUSDT,2.0,12.5,5.828706401419595,4,32030
BTCUSDT,ETHUSDT,2.0,12.5,20.204317264311328,4,32443
BTCUSDT,ETHUSDT,2.0,12.5,16.346207085932065,4,32444
BTCUSDT,ETHUSDT,2.0,12.5,14.578569531544133,4,32449
BTCUSDT,ETHUSDT,2.0,12.5,14.861492406821071,4,32450
BTCUSDT,ETHUSDT,2.0,12.5,17.87719662154575,4,32451
BTCUSDT,ETHUSDT,2.0,12.5,14.053890254232783,4,32452
BTCUSDT,ETHUSDT,2.0,12.5,17.657755559127622,4,32453
BTCUSDT,ETHUSDT,2.0,12.5,13.800102591980817,4,32454
BTCUSDT,ETHUSDT,2.0,12.5,30.40883117659851,4,32468
BTCUSDT,ETHUSDT,2.0,12.5,8.532776082471287,4,32526
BTCUSDT,ETHUSDT,2.0,12.5,6.758474612403688,4,32559
BTCUSDT,ETHUSDT,1.5,10.0,5.49063873969294,3,32561
BTCUSDT,ETHUSDT,2.0,12.5,5.501949826538862,4,32562
BTCUSDT,ETHUSDT,2.0,12.5,5.47498314978111,4,32564
BTCUSDT,ETHUSDT,2.0,12.5,5.447782944651294,4,32565
BTCUSDT,ETHUSDT,2.0,12.5,5.423841914556647,4,32566
BTCUSDT,ETHUSDT,2.0,12.5,5.376194258269038,4,32567
BTCUSDT,ETHUSDT,2.0,12.5,5.3423101598117455,4,32568
BTCUSDT,ETHUSDT,2.0,12.5,5.333021315578208,4,32569
BTCUSDT,ETHUSDT,2.0,12.5,5.2841546436700355,4,32570
BTCUSDT,ETHUSDT,2.0,12.5,5.29562148354637,4,32571
BTCUSDT,ETHUSDT,2.0,12.5,5.29690248922509,4,32572
BTCUSDT,ETHUSDT,2.0,12.5,5.290162299009353,4,32573
BTCUSDT,ETHUSDT,2.0,12.5,5.681166607218074,4,32574
BTCUSDT,ETHUSDT,2.0,12.5,5.355371922074937,4,32575
BTCUSDT,ETHUSDT,2.0,12.5,10.328017899267934,4,32576
BTCUSDT,ETHUSDT,2.0,12.5,10.270707831159712,4,32577
BTCUSDT,ETHUSDT,2.0,12.5,10.28493022353166,4,32578
BTCUSDT,ETHUSDT,2.0,12.5,10.274221721926779,4,32579
BTCUSDT,ETHUSDT,2.0,12.5,10.239130305829121,4,32580
BTCUSDT,ETHUSDT,2.0,12.5,10.2631251675557,4,32581
BTCUSDT,ETHUSDT,2.0,12.5,10.304018305175532,4,32582
BTCUSDT,ETHUSDT,2.0,12.5,10.342004873269957,4,32583
BTCUSDT,ETHUSDT,2.0,12.5,10.297382226341256,4,32584
BTCUSDT,ETHUSDT,2.0,12.5,9.54324745620454,4,32585
BTCUSDT,ETHUSDT,2.0,12.5,14.62788810811412,4,32586
BTCUSDT,ETHUSDT,2.0,12.5,14.469632721590472,4,33549
BTCUSDT,ETHUSDT,2.0,12.5,10.778045050356468,4,34247
BTCUSDT,ETHUSDT,inf,inf,0.0,5,35349
BTCUSDT,ETHUSDT,inf,inf,0.0,5,35350
